.level,.threshold,specificity,sensitivity
Enrolled,0.009436065331101418,0.04264099037138924,1
Enrolled,0.009477561339735985,0.044016506189821225,1
Enrolled,0.009831367991864681,0.0453920220082531,1
Enrolled,0.01000264659523964,0.04676753782668497,1
Enrolled,0.010097643360495567,0.04814305364511695,1
Enrolled,0.010422741994261742,0.04951856946354882,1
Enrolled,0.010524280369281769,0.050894085281980694,1
Enrolled,0.01054601464420557,0.05226960110041268,1
Enrolled,0.010788063518702984,0.05364511691884455,1
Enrolled,0.011005956679582596,0.05502063273727653,1
Enrolled,0.011255605146288872,0.0563961485557084,1
Enrolled,0.011355515569448471,0.057771664374140275,1
Enrolled,0.011487155221402645,0.05914718019257226,1
Enrolled,0.011523316614329815,0.06052269601100413,1
Enrolled,0.011586274020373821,0.061898211829436,1
Enrolled,0.01162771787494421,0.06327372764786798,1
Enrolled,0.011677248403429985,0.06464924346629985,1
Enrolled,0.011736360378563404,0.06602475928473173,1
Enrolled,0.011768592521548271,0.06740027510316371,1
Enrolled,0.012273319996893406,0.06877579092159558,1
Enrolled,0.01242972631007433,0.07015130674002756,1
Enrolled,0.012587122619152069,0.07152682255845944,1
Enrolled,0.012604793533682823,0.072902338376891307,1
Enrolled,0.012662451714277267,0.07427785419532329,1
Enrolled,0.012674045749008656,0.07565337001375516,1
Enrolled,0.012697888538241386,0.07702888583218703,1
Enrolled,0.012782072648406029,0.07840440165061902,1
Enrolled,0.012906190939247608,0.07977991746905089,1
Enrolled,0.01302939373999834,0.08115543328748276,1
Enrolled,0.013047534972429276,0.08253094910591474,1
Enrolled,0.01308405864983797,0.08390646492434661,1
Enrolled,0.013157193548977375,0.0852819807427786,1
Enrolled,0.013241945765912533,0.08665749656121047,1
Enrolled,0.013274464756250381,0.08803301237964234,1
Enrolled,0.013411082327365875,0.08940852819807432,1
Enrolled,0.013414626941084862,0.0907840440165062,1
Enrolled,0.013444525189697742,0.09215955983493807,1
Enrolled,0.013901258818805218,0.09353507565337005,1
Enrolled,0.013945428654551506,0.09491059147180192,1
Enrolled,0.014020881615579128,0.09628610729023379,1
Enrolled,0.014028100296854973,0.09766162310866577,1
Enrolled,0.014091330580413342,0.09903713892709765,1
Enrolled,0.01434348989278078,0.10041265474552963,1
Enrolled,0.014376656152307987,0.1017881705639615,1
Enrolled,0.014394649304449558,0.10316368638239337,1
Enrolled,0.014506368897855282,0.10453920220082535,1
Enrolled,0.014597923494875431,0.10591471801925723,1
Enrolled,0.014612546190619469,0.1072902338376891,1
Enrolled,0.014671815559267998,0.10866574965612108,1
Enrolled,0.014989444985985756,0.11004126547455295,1
Enrolled,0.015018297359347343,0.11141678129298482,1
Enrolled,0.01513790525496006,0.1127922971114168,1
Enrolled,0.01521084550768137,0.11416781292984868,1
Enrolled,0.015430215746164322,0.11554332874828066,1
Enrolled,0.015538578853011131,0.11691884456671253,1
Enrolled,0.015718279406428337,0.1182943603851444,1
Enrolled,0.015760045498609543,0.11966987620357639,1
Enrolled,0.015782976523041725,0.12104539202200826,1
Enrolled,0.01579754240810871,0.12242090784044013,1
Enrolled,0.016075951978564262,0.12379642365887211,1
Enrolled,0.016088077798485756,0.12517193947730398,1
Enrolled,0.016125718131661415,0.12654745529573586,1
Enrolled,0.01621546410024166,0.12792297111416784,1
Enrolled,0.016326826065778732,0.1292984869325997,1
Enrolled,0.016431720927357674,0.13067400275103158,1
Enrolled,0.016613276675343513,0.13204951856946356,1
Enrolled,0.016762368381023407,0.13342503438789544,1
Enrolled,0.01682150363922119,0.13480055020632742,1
Enrolled,0.01689918339252472,0.1361760660247593,1
Enrolled,0.01689985767006874,0.13755158184319116,1
Enrolled,0.01695607788860798,0.13892709766162314,1
Enrolled,0.016999393701553345,0.14030261348005502,1
Enrolled,0.017077205702662468,0.1416781292984869,1
Enrolled,0.017282819375395775,0.14305364511691887,1
Enrolled,0.01728501170873642,0.14442916093535074,1
Enrolled,0.017416588962078094,0.14580467675378261,1
Enrolled,0.017424898222088814,0.1471801925722146,1
Enrolled,0.017591925337910652,0.14855570839064647,1
Enrolled,0.017667368054389954,0.14993122420907845,1
Enrolled,0.01775738224387169,0.15130674002751032,1
Enrolled,0.017772942781448364,0.1526822558459422,1
Enrolled,0.01793227531015873,0.15405777166437418,1
Enrolled,0.018104668706655502,0.15543328748280605,1
Enrolled,0.01842322386801243,0.15680880330123792,1
Enrolled,0.0184642281383276,0.1581843191196699,1
Enrolled,0.018506918102502823,0.15955983493810177,1
Enrolled,0.018801860511302948,0.16093535075653365,1
Enrolled,0.018834955990314484,0.16231086657496563,1
Enrolled,0.018873946741223335,0.1636863823933975,1
Enrolled,0.019103193655610085,0.16506189821182948,1
Enrolled,0.019208168610930443,0.16643741403026135,1
Enrolled,0.019399775192141533,0.16781292984869323,1
Enrolled,0.019663214683532715,0.1691884456671252,1
Enrolled,0.01976613700389862,0.17056396148555708,1
Enrolled,0.019854681566357613,0.17193947730398895,1
Enrolled,0.019890688359737396,0.17331499312242094,1
Enrolled,0.020485954359173775,0.1746905089408528,1
Enrolled,0.020554600283503532,0.17606602475928468,1
Enrolled,0.020578991621732712,0.17744154057771666,1
Enrolled,0.020860299468040466,0.17881705639614853,1
Enrolled,0.02086765691637993,0.18019257221458052,1
Enrolled,0.020918190479278564,0.1815680880330124,1
Enrolled,0.0209665484726429,0.18294360385144426,1
Enrolled,0.021298345178365707,0.18431911966987624,1
Enrolled,0.021321890875697136,0.1856946354883081,1
Enrolled,0.021451393142342567,0.18707015130673998,1
Enrolled,0.021451469510793686,0.18844566712517197,1
Enrolled,0.021590517833828926,0.18982118294360384,1
Enrolled,0.02163844369351864,0.1911966987620357,1
Enrolled,0.022206326946616173,0.1925722145804677,1
Enrolled,0.022321633994579315,0.19394773039889956,1
Enrolled,0.02255803346633911,0.19532324621733155,1
Enrolled,0.02293679304420948,0.19669876203576342,1
Enrolled,0.023019984364509583,0.1980742778541953,1
Enrolled,0.023029208183288574,0.19944979367262727,1
Enrolled,0.02326890639960766,0.20082530949105915,1
Enrolled,0.023357326164841652,0.20220082530949102,1
Enrolled,0.02338557504117489,0.203576341127923,1
Enrolled,0.023426055908203125,0.20495185694635487,1
Enrolled,0.023702912032604218,0.20632737276478674,1
Enrolled,0.024058550596237183,0.20770288858321873,1
Enrolled,0.024317730218172073,0.2090784044016506,1
Enrolled,0.024471085518598557,0.2090784044016506,0.9937106918238994
Enrolled,0.025268366560339928,0.21045392022008258,0.9937106918238994
Enrolled,0.02572411298751831,0.21182943603851445,0.9937106918238994
Enrolled,0.025964166969060898,0.21320495185694632,0.9937106918238994
Enrolled,0.02602309361100197,0.2145804676753783,0.9937106918238994
Enrolled,0.026072440668940544,0.2145804676753783,0.9874213836477987
Enrolled,0.026301363483071327,0.21595598349381018,0.9874213836477987
Enrolled,0.02662801556289196,0.21733149931224205,0.9874213836477987
Enrolled,0.02680112048983574,0.21870701513067403,0.9874213836477987
Enrolled,0.026915570721030235,0.2200825309491059,0.9874213836477987
Enrolled,0.027447082102298737,0.22145804676753778,0.9874213836477987
Enrolled,0.02748928777873516,0.22283356258596976,0.9874213836477987
Enrolled,0.02788327820599079,0.22420907840440163,0.9874213836477987
Enrolled,0.027914872393012047,0.2255845942228336,0.9874213836477987
Enrolled,0.02801484428346157,0.22696011004126548,0.9874213836477987
Enrolled,0.028220919892191887,0.22833562585969736,0.9874213836477987
Enrolled,0.028376061469316483,0.22971114167812934,0.9874213836477987
Enrolled,0.028392614796757698,0.22971114167812934,0.9811320754716981
Enrolled,0.028568899258971214,0.2310866574965612,0.9811320754716981
Enrolled,0.028858443722128868,0.23246217331499308,0.9811320754716981
Enrolled,0.028877751901745796,0.23383768913342506,0.9811320754716981
Enrolled,0.02889765053987503,0.23521320495185694,0.9811320754716981
Enrolled,0.02912428043782711,0.2365887207702888,0.9811320754716981
Enrolled,0.029127081856131554,0.2379642365887208,0.9811320754716981
Enrolled,0.02960212156176567,0.23933975240715266,0.9811320754716981
Enrolled,0.029898768290877342,0.24071526822558464,0.9811320754716981
Enrolled,0.02990180253982544,0.24209078404401652,0.9811320754716981
Enrolled,0.029987281188368797,0.2434662998624484,0.9811320754716981
Enrolled,0.03006872348487377,0.24484181568088037,0.9811320754716981
Enrolled,0.030529800802469254,0.24621733149931224,0.9811320754716981
Enrolled,0.030775204300880432,0.2475928473177441,0.9811320754716981
Enrolled,0.030942218378186226,0.2489683631361761,0.9811320754716981
Enrolled,0.031125333160161972,0.2489683631361761,0.9748427672955975
Enrolled,0.031152579933404922,0.25034387895460797,0.9748427672955975
Enrolled,0.031321682035923004,0.25171939477303984,0.9748427672955975
Enrolled,0.03148125857114792,0.2530949105914718,0.9748427672955975
Enrolled,0.031822558492422104,0.2544704264099037,0.9748427672955975
Enrolled,0.03210406377911568,0.2558459422283357,0.9748427672955975
Enrolled,0.03214352950453758,0.25722145804676755,0.9748427672955975
Enrolled,0.03222908452153206,0.2585969738651994,0.9748427672955975
Enrolled,0.03247252479195595,0.2599724896836314,0.9748427672955975
Enrolled,0.033019255846738815,0.2613480055020633,0.9748427672955975
Enrolled,0.033069439232349396,0.26272352132049515,0.9748427672955975
Enrolled,0.03320484608411789,0.26272352132049515,0.9685534591194969
Enrolled,0.03329269587993622,0.26409903713892713,0.9685534591194969
Enrolled,0.03352496027946472,0.265474552957359,0.9685534591194969
Enrolled,0.03356124833226204,0.26685006877579087,0.9685534591194969
Enrolled,0.03356597572565079,0.26822558459422285,0.9685534591194969
Enrolled,0.033701520413160324,0.2696011004126547,0.9685534591194969
Enrolled,0.033908359706401825,0.2709766162310867,0.9685534591194969
Enrolled,0.033985283225774765,0.2723521320495186,0.9685534591194969
Enrolled,0.03402655944228172,0.27372764786795045,0.9685534591194969
Enrolled,0.03404809162020683,0.27510316368638243,0.9685534591194969
Enrolled,0.03418084979057312,0.2764786795048143,0.9685534591194969
Enrolled,0.0345647931098938,0.2778541953232462,0.9685534591194969
Enrolled,0.03463399410247803,0.27922971114167816,0.9685534591194969
Enrolled,0.03464246913790703,0.28060522696011003,0.9685534591194969
Enrolled,0.03464712202548981,0.2819807427785419,0.9685534591194969
Enrolled,0.03468359634280205,0.2833562585969739,0.9685534591194969
Enrolled,0.035259831696748734,0.28473177441540576,0.9685534591194969
Enrolled,0.035300496965646744,0.28610729023383774,0.9685534591194969
Enrolled,0.03563704714179039,0.2874828060522696,0.9685534591194969
Enrolled,0.03580271080136299,0.2888583218707015,0.9685534591194969
Enrolled,0.035848673433065414,0.29023383768913347,0.9685534591194969
Enrolled,0.035896990448236465,0.29160935350756534,0.9685534591194969
Enrolled,0.03605770692229271,0.2929848693259972,0.9685534591194969
Enrolled,0.036377955228090286,0.2943603851444292,0.9685534591194969
Enrolled,0.03638042137026787,0.29573590096286106,0.9685534591194969
Enrolled,0.03649238869547844,0.29711141678129294,0.9685534591194969
Enrolled,0.036823805421590805,0.2984869325997249,0.9685534591194969
Enrolled,0.036885399371385574,0.2998624484181568,0.9685534591194969
Enrolled,0.03764497488737106,0.3012379642365888,0.9685534591194969
Enrolled,0.03817024827003479,0.30261348005502064,0.9685534591194969
Enrolled,0.03837544471025467,0.3039889958734525,0.9685534591194969
Enrolled,0.038549166172742844,0.3053645116918845,0.9685534591194969
Enrolled,0.03857254609465599,0.30674002751031637,0.9685534591194969
Enrolled,0.03863869607448578,0.30811554332874824,0.9685534591194969
Enrolled,0.03878618776798248,0.3094910591471802,0.9685534591194969
Enrolled,0.03881903737783432,0.3108665749656121,0.9685534591194969
Enrolled,0.03930516913533211,0.31224209078404397,0.9685534591194969
Enrolled,0.0393560528755188,0.31361760660247595,0.9685534591194969
Enrolled,0.03939452022314072,0.3149931224209078,0.9685534591194969
Enrolled,0.03940191492438316,0.3163686382393398,0.9685534591194969
Enrolled,0.0396217443048954,0.3177441540577717,0.9685534591194969
Enrolled,0.03985696658492088,0.31911966987620355,0.9685534591194969
Enrolled,0.04021007940173149,0.32049518569463553,0.9685534591194969
Enrolled,0.04047006741166115,0.3218707015130674,0.9685534591194969
Enrolled,0.04065980762243271,0.3232462173314993,0.9685534591194969
Enrolled,0.040690403431653976,0.32462173314993126,0.9685534591194969
Enrolled,0.04072370007634163,0.32599724896836313,0.9685534591194969
Enrolled,0.04081707075238228,0.327372764786795,0.9685534591194969
Enrolled,0.04086146503686905,0.328748280605227,0.9685534591194969
Enrolled,0.04105938598513603,0.33012379642365886,0.9685534591194969
Enrolled,0.04116576537489891,0.33149931224209084,0.9685534591194969
Enrolled,0.04160769283771515,0.3328748280605227,0.9685534591194969
Enrolled,0.041627995669841766,0.3342503438789546,0.9685534591194969
Enrolled,0.041695486754179,0.33562585969738656,0.9685534591194969
Enrolled,0.04172734543681145,0.33700137551581844,0.9685534591194969
Enrolled,0.04175260290503502,0.3383768913342503,0.9685534591194969
Enrolled,0.041781872510910034,0.3397524071526823,0.9685534591194969
Enrolled,0.042063865810632706,0.34112792297111416,0.9685534591194969
Enrolled,0.0423140823841095,0.34112792297111416,0.9622641509433962
Enrolled,0.042652182281017303,0.34250343878954603,0.9622641509433962
Enrolled,0.04278809577226639,0.343878954607978,0.9622641509433962
Enrolled,0.04279278963804245,0.3452544704264099,0.9622641509433962
Enrolled,0.0429450124502182,0.34662998624484187,0.9622641509433962
Enrolled,0.043109849095344543,0.34800550206327374,0.9622641509433962
Enrolled,0.04312942549586296,0.3493810178817056,0.9622641509433962
Enrolled,0.043144214898347855,0.3507565337001376,0.9622641509433962
Enrolled,0.04317726194858551,0.35213204951856947,0.9622641509433962
Enrolled,0.04362323507666588,0.35350756533700134,0.9622641509433962
Enrolled,0.04395051673054695,0.3548830811554333,0.9622641509433962
Enrolled,0.04433354735374451,0.3562585969738652,0.9622641509433962
Enrolled,0.04437654837965965,0.35763411279229707,0.9622641509433962
Enrolled,0.04441523179411888,0.35900962861072905,0.9622641509433962
Enrolled,0.04459439963102341,0.3603851444291609,0.9622641509433962
Enrolled,0.04515259712934494,0.3617606602475929,0.9622641509433962
Enrolled,0.0460684709250927,0.3631361760660248,0.9622641509433962
Enrolled,0.04696549102663994,0.36451169188445665,0.9622641509433962
Enrolled,0.04702959209680557,0.36588720770288863,0.9622641509433962
Enrolled,0.047043364495038986,0.3672627235213205,0.9622641509433962
Enrolled,0.04718068242073059,0.36863823933975237,0.9622641509433962
Enrolled,0.048098064959049225,0.37001375515818435,0.9622641509433962
Enrolled,0.04823865741491318,0.3713892709766162,0.9622641509433962
Enrolled,0.04848124086856842,0.3727647867950481,0.9622641509433962
Enrolled,0.04852907359600067,0.3741403026134801,0.9622641509433962
Enrolled,0.048632826656103134,0.37551581843191195,0.9622641509433962
Enrolled,0.04948941990733147,0.3768913342503438,0.9622641509433962
Enrolled,0.04963089898228645,0.3782668500687758,0.9622641509433962
Enrolled,0.050224609673023224,0.3796423658872077,0.9622641509433962
Enrolled,0.05029463395476341,0.3796423658872077,0.9559748427672956
Enrolled,0.05032807216048241,0.38101788170563966,0.9559748427672956
Enrolled,0.051170334219932556,0.38239339752407153,0.9559748427672956
Enrolled,0.05162739008665085,0.3837689133425034,0.9559748427672956
Enrolled,0.051758069545030594,0.3851444291609354,0.9559748427672956
Enrolled,0.05178340896964073,0.38651994497936726,0.9559748427672956
Enrolled,0.05190809443593025,0.38789546079779913,0.9559748427672956
Enrolled,0.05202440172433853,0.3892709766162311,0.9559748427672956
Enrolled,0.052094414830207825,0.390646492434663,0.9559748427672956
Enrolled,0.05211315304040909,0.39202200825309486,0.9559748427672956
Enrolled,0.05225738510489464,0.39339752407152684,0.9559748427672956
Enrolled,0.05245045945048332,0.3947730398899587,0.9559748427672956
Enrolled,0.05251670628786087,0.3961485557083907,0.9559748427672956
Enrolled,0.05256238207221031,0.39752407152682256,0.9559748427672956
Enrolled,0.05268861725926399,0.39889958734525444,0.9559748427672956
Enrolled,0.052746232599020004,0.4002751031636864,0.9559748427672956
Enrolled,0.052784767001867294,0.4016506189821183,0.9559748427672956
Enrolled,0.0531819649040699,0.40302613480055016,0.9559748427672956
Enrolled,0.053226638585329056,0.40440165061898214,0.9559748427672956
Enrolled,0.05351773649454117,0.405777166437414,0.9559748427672956
Enrolled,0.054118961095809937,0.4071526822558459,0.9559748427672956
Enrolled,0.05420314148068428,0.40852819807427787,0.9559748427672956
Enrolled,0.054216112941503525,0.40990371389270974,0.9559748427672956
Enrolled,0.05442412942647934,0.40990371389270974,0.949685534591195
Enrolled,0.05456407368183136,0.4112792297111417,0.949685534591195
Enrolled,0.054740987718105316,0.4126547455295736,0.949685534591195
Enrolled,0.055402643978595734,0.41403026134800547,0.949685534591195
Enrolled,0.05561719089746475,0.41540577716643745,0.949685534591195
Enrolled,0.05581488087773323,0.4167812929848693,0.949685534591195
Enrolled,0.055868349969387054,0.4181568088033012,0.949685534591195
Enrolled,0.05630604922771454,0.4195323246217332,0.949685534591195
Enrolled,0.05632348358631134,0.4195323246217332,0.9433962264150944
Enrolled,0.056348640471696854,0.42090784044016505,0.9433962264150944
Enrolled,0.0566071979701519,0.4222833562585969,0.9433962264150944
Enrolled,0.056636981666088104,0.4236588720770289,0.9433962264150944
Enrolled,0.056795328855514526,0.4250343878954608,0.9433962264150944
Enrolled,0.05687578395009041,0.42640990371389276,0.9433962264150944
Enrolled,0.05702737346291542,0.42778541953232463,0.9433962264150944
Enrolled,0.05732760950922966,0.4291609353507565,0.9433962264150944
Enrolled,0.05735429748892784,0.4305364511691885,0.9433962264150944
Enrolled,0.05758817866444588,0.43191196698762035,0.9433962264150944
Enrolled,0.0579417385160923,0.4332874828060522,0.9433962264150944
Enrolled,0.058381855487823486,0.4346629986244842,0.9433962264150944
Enrolled,0.058742910623550415,0.4360385144429161,0.9433962264150944
Enrolled,0.05886797234416008,0.43741403026134795,0.9433962264150944
Enrolled,0.058960624039173126,0.43878954607977994,0.9433962264150944
Enrolled,0.05979189649224281,0.4401650618982118,0.9433962264150944
Enrolled,0.06004846468567848,0.4415405777166438,0.9433962264150944
Enrolled,0.06057187542319298,0.44291609353507566,0.9433962264150944
Enrolled,0.06069377064704895,0.44429160935350753,0.9433962264150944
Enrolled,0.06090376153588295,0.4456671251719395,0.9433962264150944
Enrolled,0.06092967838048935,0.4470426409903714,0.9433962264150944
Enrolled,0.06102558225393295,0.44841815680880326,0.9433962264150944
Enrolled,0.061149053275585175,0.44841815680880326,0.9371069182389937
Enrolled,0.06145524978637695,0.44979367262723524,0.9371069182389937
Enrolled,0.06147288158535957,0.4511691884456671,0.9371069182389937
Enrolled,0.06177961826324463,0.452544704264099,0.9371069182389937
Enrolled,0.06255471706390381,0.45392022008253097,0.9371069182389937
Enrolled,0.06260131299495697,0.45529573590096284,0.9371069182389937
Enrolled,0.06279024481773376,0.4566712517193948,0.9371069182389937
Enrolled,0.06286690384149551,0.4580467675378267,0.9371069182389937
Enrolled,0.06296741962432861,0.45942228335625857,0.9371069182389937
Enrolled,0.06334295868873596,0.46079779917469055,0.9371069182389937
Enrolled,0.06365879625082016,0.4621733149931224,0.9371069182389937
Enrolled,0.06400080025196075,0.4635488308115543,0.9371069182389937
Enrolled,0.06409692019224167,0.4649243466299863,0.9371069182389937
Enrolled,0.06415103375911713,0.46629986244841815,0.9371069182389937
Enrolled,0.06433532387018204,0.46767537826685,0.9371069182389937
Enrolled,0.0645127072930336,0.46767537826685,0.9308176100628931
Enrolled,0.06451749056577682,0.469050894085282,0.9308176100628931
Enrolled,0.0647076889872551,0.47042640990371387,0.9308176100628931
Enrolled,0.06531760841608047,0.47180192572214585,0.9308176100628931
Enrolled,0.06547301262617111,0.4731774415405777,0.9308176100628931
Enrolled,0.06623604893684387,0.4745529573590096,0.9308176100628931
Enrolled,0.06634873896837234,0.4759284731774416,0.9308176100628931
Enrolled,0.06636948138475418,0.47730398899587345,0.9308176100628931
Enrolled,0.06657109409570694,0.4786795048143053,0.9308176100628931
Enrolled,0.06664644926786423,0.4800550206327373,0.9308176100628931
Enrolled,0.06673083454370499,0.4814305364511692,0.9308176100628931
Enrolled,0.06686472147703171,0.48280605226960105,0.9308176100628931
Enrolled,0.06690487265586853,0.48418156808803303,0.9308176100628931
Enrolled,0.06697527319192886,0.4855570839064649,0.9308176100628931
Enrolled,0.06701450794935226,0.4869325997248969,0.9308176100628931
Enrolled,0.06710400432348251,0.48830811554332876,0.9308176100628931
Enrolled,0.06724141538143158,0.48968363136176063,0.9308176100628931
Enrolled,0.06769762188196182,0.4910591471801926,0.9308176100628931
Enrolled,0.06815130263566971,0.4924346629986245,0.9308176100628931
Enrolled,0.06840330362319946,0.49381017881705636,0.9308176100628931
Enrolled,0.06846142560243607,0.49518569463548834,0.9308176100628931
Enrolled,0.06879305094480515,0.4965612104539202,0.9308176100628931
Enrolled,0.06916956603527069,0.4979367262723521,0.9308176100628931
Enrolled,0.06927977502346039,0.49931224209078406,0.9308176100628931
Enrolled,0.06930981576442719,0.5006877579092159,0.9308176100628931
Enrolled,0.06974637508392334,0.5006877579092159,0.9245283018867925
Enrolled,0.0699341744184494,0.5020632737276478,0.9245283018867925
Enrolled,0.07039760053157806,0.5034387895460798,0.9245283018867925
Enrolled,0.07121692597866058,0.5048143053645118,0.9245283018867925
Enrolled,0.07131829857826233,0.5061898211829436,0.9245283018867925
Enrolled,0.07158038765192032,0.5075653370013755,0.9245283018867925
Enrolled,0.07191190123558044,0.5089408528198074,0.9245283018867925
Enrolled,0.07239730656147003,0.5103163686382393,0.9245283018867925
Enrolled,0.0724848061800003,0.5116918844566712,0.9245283018867925
Enrolled,0.07278375327587128,0.5130674002751032,0.9245283018867925
Enrolled,0.07287683337926865,0.5144429160935351,0.9245283018867925
Enrolled,0.073111392557621,0.5144429160935351,0.9182389937106918
Enrolled,0.07311896234750748,0.515818431911967,0.9182389937106918
Enrolled,0.07340120524168015,0.5171939477303988,0.9182389937106918
Enrolled,0.07351496815681458,0.5185694635488308,0.9182389937106918
Enrolled,0.07352994382381439,0.5199449793672628,0.9182389937106918
Enrolled,0.07396308332681656,0.5213204951856947,0.9182389937106918
Enrolled,0.07397426664829254,0.5226960110041265,0.9182389937106918
Enrolled,0.07460866868495941,0.5226960110041265,0.9119496855345912
Enrolled,0.07467915117740631,0.5240715268225584,0.9119496855345912
Enrolled,0.07562781870365143,0.5254470426409903,0.9119496855345912
Enrolled,0.07582058012485504,0.5268225584594223,0.9119496855345912
Enrolled,0.07675173878669739,0.5281980742778543,0.9119496855345912
Enrolled,0.07710546255111694,0.5295735900962861,0.9119496855345912
Enrolled,0.077633336186409,0.530949105914718,0.9119496855345912
Enrolled,0.0790223702788353,0.5323246217331499,0.9119496855345912
Enrolled,0.07921800762414932,0.5337001375515819,0.9119496855345912
Enrolled,0.0797622948884964,0.5350756533700138,0.9119496855345912
Enrolled,0.0797797292470932,0.5364511691884457,0.9119496855345912
Enrolled,0.07985662668943405,0.5378266850068776,0.9119496855345912
Enrolled,0.07988585531711578,0.5392022008253095,0.9119496855345912
Enrolled,0.07994017004966736,0.5405777166437413,0.9119496855345912
Enrolled,0.08035336434841156,0.5419532324621733,0.9119496855345912
Enrolled,0.0805525854229927,0.5433287482806053,0.9119496855345912
Enrolled,0.0813065841794014,0.5447042640990372,0.9119496855345912
Enrolled,0.08153356611728668,0.5447042640990372,0.9056603773584906
Enrolled,0.0816410705447197,0.546079779917469,0.9056603773584906
Enrolled,0.08326900005340576,0.5474552957359009,0.9056603773584906
Enrolled,0.0836087167263031,0.5488308115543329,0.9056603773584906
Enrolled,0.08432289958000183,0.5502063273727649,0.9056603773584906
Enrolled,0.08460912108421326,0.5515818431911967,0.9056603773584906
Enrolled,0.08498205244541168,0.5529573590096286,0.9056603773584906
Enrolled,0.08545847982168198,0.5543328748280605,0.9056603773584906
Enrolled,0.0855814591050148,0.5557083906464924,0.9056603773584906
Enrolled,0.08643625676631927,0.5570839064649243,0.9056603773584906
Enrolled,0.08698199689388275,0.5584594222833563,0.9056603773584906
Enrolled,0.08719247579574585,0.5598349381017882,0.9056603773584906
Enrolled,0.08732465654611588,0.5612104539202201,0.9056603773584906
Enrolled,0.0873846560716629,0.5625859697386519,0.9056603773584906
Enrolled,0.08743574470281601,0.5639614855570839,0.9056603773584906
Enrolled,0.087724968791008,0.5653370013755158,0.9056603773584906
Enrolled,0.088016510009765625,0.5667125171939478,0.9056603773584906
Enrolled,0.08849426358938217,0.5680880330123796,0.9056603773584906
Enrolled,0.08888024836778641,0.5694635488308115,0.9056603773584906
Enrolled,0.08999566733837128,0.5708390646492434,0.9056603773584906
Enrolled,0.09038501232862473,0.5722145804676754,0.9056603773584906
Enrolled,0.09070639312267303,0.5735900962861074,0.9056603773584906
Enrolled,0.09073451906442642,0.5749656121045392,0.9056603773584906
Enrolled,0.09076623618602753,0.5763411279229711,0.9056603773584906
Enrolled,0.0909430980682373,0.577716643741403,0.9056603773584906
Enrolled,0.09118298441171646,0.579092159559835,0.9056603773584906
Enrolled,0.09158690273761749,0.5804676753782668,0.9056603773584906
Enrolled,0.09160929918289185,0.5818431911966988,0.9056603773584906
Enrolled,0.09171117842197418,0.5832187070151307,0.9056603773584906
Enrolled,0.09210222214460373,0.5845942228335625,0.9056603773584906
Enrolled,0.09217940270900726,0.5859697386519944,0.9056603773584906
Enrolled,0.09227191656827927,0.5873452544704264,0.9056603773584906
Enrolled,0.09342165291309357,0.5887207702888584,0.9056603773584906
Enrolled,0.09352736920118332,0.5900962861072903,0.9056603773584906
Enrolled,0.09424832463264465,0.5914718019257221,0.9056603773584906
Enrolled,0.09430521726608276,0.592847317744154,0.9056603773584906
Enrolled,0.09521324187517166,0.594222833562586,0.9056603773584906
Enrolled,0.0952487364411354,0.5955983493810179,0.9056603773584906
Enrolled,0.09696697443723679,0.5969738651994498,0.9056603773584906
Enrolled,0.0974937304854393,0.5983493810178817,0.9056603773584906
Enrolled,0.10077357292175293,0.5997248968363136,0.9056603773584906
Enrolled,0.10104501992464066,0.6011004126547455,0.9056603773584906
Enrolled,0.10186521708965302,0.6024759284731774,0.9056603773584906
Enrolled,0.1018829345703125,0.6038514442916094,0.9056603773584906
Enrolled,0.10213160514831543,0.6052269601100413,0.9056603773584906
Enrolled,0.10359174013137817,0.6066024759284732,0.9056603773584906
Enrolled,0.103841133415699,0.607977991746905,0.9056603773584906
Enrolled,0.1038626879453659,0.609353507565337,0.9056603773584906
Enrolled,0.10440967977046967,0.6107290233837689,0.9056603773584906
Enrolled,0.10560708492994308,0.6107290233837689,0.89937106918239
Enrolled,0.1059107556939125,0.6107290233837689,0.8930817610062893
Enrolled,0.10601108521223068,0.6121045392022009,0.8930817610062893
Enrolled,0.10756297409534454,0.6134800550206327,0.8930817610062893
Enrolled,0.10799354314804077,0.6134800550206327,0.8867924528301887
Enrolled,0.1080031543970108,0.6148555708390646,0.8867924528301887
Enrolled,0.10832683742046356,0.6162310866574965,0.8867924528301887
Enrolled,0.10854222625494003,0.6162310866574965,0.8805031446540881
Enrolled,0.10867659002542496,0.6176066024759285,0.8805031446540881
Enrolled,0.10886111110448837,0.6189821182943605,0.8805031446540881
Enrolled,0.11002596467733383,0.6203576341127923,0.8805031446540881
Enrolled,0.11009494960308075,0.6217331499312242,0.8805031446540881
Enrolled,0.11101826280355453,0.6231086657496561,0.8805031446540881
Enrolled,0.11112223565578461,0.624484181568088,0.8805031446540881
Enrolled,0.11166545748710632,0.6258596973865199,0.8805031446540881
Enrolled,0.1119430884718895,0.6272352132049519,0.8805031446540881
Enrolled,0.11210087686777115,0.6286107290233838,0.8805031446540881
Enrolled,0.11384385079145432,0.6299862448418156,0.8805031446540881
Enrolled,0.11526619642972946,0.6313617606602475,0.8805031446540881
Enrolled,0.11563292145729065,0.6327372764786795,0.8805031446540881
Enrolled,0.11575427651405334,0.6341127922971115,0.8805031446540881
